acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
8432,-6444,17240,1283,-7684,3224,2025-01-27 14:15:28,0.0
6712,-5552,18376,1651,-6470,3614,2025-01-27 14:15:28,0.0
4000,-4096,19276,3423,-6505,3955,2025-01-27 14:15:28,0.0
7352,-4168,18756,3801,-7903,3691,2025-01-27 14:15:28,0.0
5596,-3412,17736,3638,-6839,3555,2025-01-27 14:15:28,0.0
2336,-1212,18464,3495,-2914,3658,2025-01-27 14:15:28,0.0
3972,-956,16196,3206,-1321,2993,2025-01-27 14:15:28,0.0
3500,-884,16132,2376,-1145,2875,2025-01-27 14:15:28,0.0
5204,-2548,15396,1859,182,3096,2025-01-27 14:15:28,0.0
6952,-4200,16652,1454,794,2712,2025-01-27 14:15:28,0.0
8468,-5616,18532,938,-1806,1515,2025-01-27 14:15:28,0.0
7228,-6372,19060,1354,-3524,1064,2025-01-27 14:15:28,0.0
6600,-5672,17208,863,-4488,721,2025-01-27 14:15:28,0.0
7372,-4172,16072,390,-2922,271,2025-01-27 14:15:28,0.0
7752,-3436,16736,264,-1071,950,2025-01-27 14:15:28,0.0
9044,-3656,16648,199,-897,1447,2025-01-27 14:15:28,0.0
9920,-3596,15680,329,944,1740,2025-01-27 14:15:28,0.0
7436,-2252,16944,52,3852,2064,2025-01-27 14:15:28,0.0
8184,-1388,18808,-219,4778,2323,2025-01-27 14:15:28,0.0
8280,-2536,19232,50,4356,2265,2025-01-27 14:15:28,0.0
7868,-2968,18868,410,3627,2545,2025-01-27 14:15:28,0.0
9064,-2716,16728,254,2459,2786,2025-01-27 14:15:28,0.0
8656,-3280,15856,-547,2913,2837,2025-01-27 14:15:29,0.0
8484,-4084,15968,-1204,2934,2829,2025-01-27 14:15:29,0.0
7512,-5224,15180,-1423,3227,2814,2025-01-27 14:15:29,0.0
6164,-6052,16768,-1384,3936,2802,2025-01-27 14:15:29,0.0
6408,-5692,17308,-1190,4191,2678,2025-01-27 14:15:29,0.0
6136,-4904,17740,-1304,4032,2568,2025-01-27 14:15:29,0.0
7032,-4456,16524,-1667,3177,2384,2025-01-27 14:15:29,0.0
6388,-4912,16952,-2091,3302,2238,2025-01-27 14:15:29,0.0
7024,-4936,17084,-2291,3717,2182,2025-01-27 14:15:29,0.0
6192,-5408,18956,-1851,4690,1774,2025-01-27 14:15:29,0.0
7076,-4516,17740,-1625,5055,1507,2025-01-27 14:15:29,0.0
4768,-5096,19860,-1287,4734,1128,2025-01-27 14:15:29,0.0
5172,-5004,19440,-1596,4082,812,2025-01-27 14:15:29,0.0
6100,-4596,18676,-2179,2911,463,2025-01-27 14:15:29,0.0
