acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-5716,2588,18296,785,-4738,-885,2025-01-27 14:14:42,0.0
-3932,2052,17352,737,-3356,-725,2025-01-27 14:14:42,0.0
-4620,2060,18360,651,-5540,-121,2025-01-27 14:14:42,0.0
-4064,1904,17608,272,-5251,42,2025-01-27 14:14:42,0.0
-3964,2284,17728,-537,-5802,195,2025-01-27 14:14:42,0.0
-3604,1404,17900,-1630,-6750,226,2025-01-27 14:14:42,0.0
-2840,1136,17396,-1690,-6867,125,2025-01-27 14:14:42,0.0
-2504,780,17672,-1467,-6031,-56,2025-01-27 14:14:42,0.0
-2588,120,19584,-263,-5474,165,2025-01-27 14:14:42,0.0
-2056,692,19536,1309,-5989,536,2025-01-27 14:14:42,0.0
-876,1668,16360,576,-6049,600,2025-01-27 14:14:42,0.0
-376,1568,17624,-384,-5080,564,2025-01-27 14:14:43,0.0
296,156,18612,-375,-4198,431,2025-01-27 14:14:43,0.0
528,-296,18544,-745,-4311,165,2025-01-27 14:14:43,0.0
-108,-276,17876,-841,-4431,-122,2025-01-27 14:14:43,0.0
-916,-324,18072,-1330,-3336,-131,2025-01-27 14:14:43,0.0
-812,-344,18400,-1187,-2784,-150,2025-01-27 14:14:43,0.0
-692,-432,17976,-1118,-2963,-235,2025-01-27 14:14:43,
100,-108,17792,-1218,-2259,-222,2025-01-27 14:14:43,0.0
852,568,18244,-1471,-754,-300,2025-01-27 14:14:43,0.0
1000,952,20924,-1398,1617,-641,2025-01-27 14:14:43,0.0
-4172,-160,21792,-209,3391,-63,2025-01-27 14:14:43,0.0
-7324,-1936,18360,705,-1588,908,2025-01-27 14:14:43,0.0
-4600,-3268,18328,2673,-6665,1352,2025-01-27 14:14:43,0.0
-2200,-2592,17820,3728,-5122,1463,2025-01-27 14:14:43,0.0
-1772,-256,17584,3532,-4160,1212,2025-01-27 14:14:43,0.0
-1560,568,18156,3061,-4427,1320,2025-01-27 14:14:43,0.0
-328,1176,18996,3223,-4900,1511,2025-01-27 14:14:43,0.0
-344,2024,18408,3764,-4166,1977,2025-01-27 14:14:43,0.0
-388,1900,18796,4098,-2664,2548,2025-01-27 14:14:43,0.0
-568,1600,19644,4687,-2023,2984,2025-01-27 14:14:43,0.0
-524,1492,20000,5140,-2384,3354,2025-01-27 14:14:43,0.0
-548,1624,19772,5938,-3293,4243,2025-01-27 14:14:43,0.0
768,1552,19372,7345,-4012,5472,2025-01-27 14:14:43,0.0
168,1660,17504,8154,-3088,6588,2025-01-27 14:14:43,0.0
-1856,1372,17824,8225,-971,7295,2025-01-27 14:14:43,0.0
-1796,408,19812,7368,-912,7508,2025-01-27 14:14:43,0.0
-552,-704,19936,6420,-2728,7208,2025-01-27 14:14:43,0.0
608,-708,19220,5678,-3712,6557,2025-01-27 14:14:43,0.0
2572,1512,19024,5995,-4423,6302,2025-01-27 14:14:43,0.0
3056,2956,17444,5810,-2495,5748,2025-01-27 14:14:43,0.0
1504,4468,18628,6209,208,5903,2025-01-27 14:14:43,0.0
932,5092,18340,6364,1081,6475,2025-01-27 14:14:43,0.0
904,5652,17956,6330,997,6575,2025-01-27 14:14:43,0.0
1588,6132,17452,6445,1841,6800,2025-01-27 14:14:43,0.0
1388,6052,17520,6705,2716,6938,2025-01-27 14:14:43,0.0
952,5356,17228,6590,2355,6913,2025-01-27 14:14:43,0.0
1156,5352,16568,6691,1786,6952,2025-01-27 14:14:43,0.0
456,5420,16768,6331,1664,6814,2025-01-27 14:14:43,0.0
1464,4788,16036,5910,1433,6478,2025-01-27 14:14:43,0.0
336,4648,15488,5598,1236,6501,2025-01-27 14:14:43,0.0
2896,5356,15244,4967,1987,5918,2025-01-27 14:14:43,0.0
1668,5800,16540,4229,2835,5521,2025-01-27 14:14:43,0.0
1752,5912,17924,3954,2727,5589,2025-01-27 14:14:43,0.0
1492,5600,16372,3972,4102,5214,2025-01-27 14:14:43,0.0
1440,6432,14668,3166,3957,3803,2025-01-27 14:14:43,0.0
-976,8656,14576,1965,1687,2976,2025-01-27 14:14:43,0.0
1512,9608,14668,1652,-283,2685,2025-01-27 14:14:43,0.0
744,9024,13452,1276,-1059,3233,2025-01-27 14:14:43,0.0
1156,10316,14788,957,-994,3759,2025-01-27 14:14:43,0.0
2828,10124,14776,655,8,3794,2025-01-27 14:14:43,0.0
3084,9440,14992,126,1386,3925,2025-01-27 14:14:43,0.0
2872,9460,14952,-264,2490,3817,2025-01-27 14:14:43,0.0
2500,8792,16228,-450,2928,3700,2025-01-27 14:14:43,0.0
2404,8472,16780,-361,2592,3665,2025-01-27 14:14:43,0.0
8,8452,16772,-682,3699,3273,2025-01-27 14:14:43,0.0
3216,7704,16920,-169,1941,3781,2025-01-27 14:14:43,0.0
4844,5752,16680,-338,3345,3569,2025-01-27 14:14:43,0.0
10976,5616,14372,-128,7994,2271,2025-01-27 14:14:43,0.0
4428,6308,17080,-337,7749,1166,2025-01-27 14:14:43,0.0
252,9040,13280,-1064,7676,504,2025-01-27 14:14:43,0.0
-804,10304,14340,-2236,3368,1495,2025-01-27 14:14:44,0.0
1660,10608,15504,-2815,-204,2929,2025-01-27 14:14:44,0.0
3180,10420,15036,-2822,-28,3561,2025-01-27 14:14:44,0.0
3064,10036,13092,-2874,1584,3173,2025-01-27 14:14:44,0.0
1824,8604,15092,-3151,2232,3193,2025-01-27 14:14:44,0.0
1632,7640,14204,-3531,1944,2901,2025-01-27 14:14:44,0.0
636,9236,16492,-3298,1005,2827,2025-01-27 14:14:44,0.0
2836,9252,14912,-3868,-892,2509,2025-01-27 14:14:44,0.0
1120,10008,15056,-4642,-1293,1982,2025-01-27 14:14:44,0.0
3924,8380,15172,-5531,-434,2238,2025-01-27 14:14:44,0.0
2556,8796,15936,-5751,-581,2884,2025-01-27 14:14:44,0.0
2984,6192,16352,-6403,-249,2333,2025-01-27 14:14:44,0.0
4620,3512,17824,-5440,943,2095,2025-01-27 14:14:44,0.0
4236,3940,18032,-4310,1118,1276,2025-01-27 14:14:44,0.0
1856,5572,17996,-4133,-130,815,2025-01-27 14:14:44,0.0
2548,5348,19204,-4139,-13,1288,2025-01-27 14:14:44,0.0
4972,3776,17664,-3890,-1038,730,2025-01-27 14:14:44,0.0
4552,3828,18860,-3262,1462,-581,2025-01-27 14:14:44,0.0
4956,3112,17364,-2457,3485,-2124,2025-01-27 14:14:44,0.0
2272,3520,18984,-2336,5209,-2680,2025-01-27 14:14:44,0.0
1268,1532,20384,-2111,5863,-4124,2025-01-27 14:14:44,0.0
-1864,592,20548,-1397,4891,-5050,2025-01-27 14:14:44,0.0
-3196,3988,21568,-812,1311,-3961,2025-01-27 14:14:44,0.0
-2296,7996,20064,162,-3554,-2708,2025-01-27 14:14:44,0.0
-1108,8016,16980,-115,-6617,-1511,2025-01-27 14:14:44,0.0
1552,6864,17980,-876,-7468,-1499,2025-01-27 14:14:44,0.0
624,6472,20992,21,-5881,-1310,2025-01-27 14:14:44,0.0
-1084,3636,19692,1,-7403,-978,2025-01-27 14:14:44,0.0
-1268,3368,20668,915,-8646,-64,2025-01-27 14:14:44,0.0
96,2244,19864,3140,-10237,1433,2025-01-27 14:14:44,0.0
2772,2840,16096,4803,-11488,2181,2025-01-27 14:14:44,0.0
4736,2056,14508,4278,-12049,1968,2025-01-27 14:14:44,0.0
6436,3428,14144,4010,-9375,1450,2025-01-27 14:14:44,0.0
6328,3668,14788,2963,-6802,771,2025-01-27 14:14:44,0.0
7936,4556,15360,1553,-5471,631,2025-01-27 14:14:44,0.0
8168,5616,17824,1144,-2619,342,2025-01-27 14:14:44,0.0
6828,6120,17920,1120,-1877,89,2025-01-27 14:14:44,0.0
6540,7664,18128,1436,-3074,390,2025-01-27 14:14:44,0.0
7180,8300,15428,1623,-3042,877,2025-01-27 14:14:44,0.0
7836,8908,15096,1018,-2678,976,2025-01-27 14:14:44,0.0
7524,8456,14624,697,-2286,1272,2025-01-27 14:14:44,0.0
7404,8556,15564,1094,-1085,1599,2025-01-27 14:14:44,0.0
6272,7512,13892,1733,104,2112,2025-01-27 14:14:44,0.0
5520,8504,14820,1773,305,3093,2025-01-27 14:14:44,0.0
6252,8148,15408,1286,2937,3594,2025-01-27 14:14:44,0.0
6816,8044,17820,342,5019,3499,2025-01-27 14:14:44,0.0
4040,7364,17904,1184,5124,3760,2025-01-27 14:14:44,
4280,8316,17316,1573,5753,4205,2025-01-27 14:14:44,0.0
3484,8336,16476,523,6883,4540,2025-01-27 14:14:44,0.0
2496,8320,15972,-1523,7105,5219,2025-01-27 14:14:44,0.0
2004,6532,17696,-3886,7515,6351,2025-01-27 14:14:44,0.0
992,3168,19968,-4008,7526,6845,2025-01-27 14:14:44,0.0
-856,388,19432,-2984,4262,7299,2025-01-27 14:14:44,0.0
-540,352,19128,-2595,193,7118,2025-01-27 14:14:44,0.0
2024,3096,20396,-2450,-2880,7016,2025-01-27 14:14:44,0.0
6036,5828,20472,-1484,-1542,6820,2025-01-27 14:14:44,0.0
4156,9608,18988,-2156,424,5546,2025-01-27 14:14:44,0.0
1088,10952,11464,-2543,-1183,5001,2025-01-27 14:14:44,0.0
164,10136,11352,-5134,-3365,6919,2025-01-27 14:14:44,0.0
2980,8604,15360,-5018,-4285,6752,2025-01-27 14:14:44,0.0
5040,6816,16112,-4089,-5215,6505,2025-01-27 14:14:44,0.0
8544,7780,16340,-2585,-4944,5495,2025-01-27 14:14:45,0.0
10548,6656,17452,-4079,-221,4884,2025-01-27 14:14:45,0.0
9876,3432,17776,-4189,2323,2577,2025-01-27 14:14:45,0.0
